text,label
বিক্ষোভ না করে জদি দোষীদের দরে সাজা দিত তাহলে ঠিক হত,0
ভাই যাই বলছে এখন দেখেন তার চাকরি থাকে নাকি?,0
নিজেরাই ষড়যন্ত্র করে আবার সহিংসতা সৃষ্টি করে,1
মিথ্যা সাংবাদিকতা বাদ দেন কয়েকশো না কয়েক লাখ,1
বসে থাকার সময় নেই যুদ্ধের সময় চলে এসেছে। আল্লাহর প্রেরিত আল কোরআন এর জন্য।,0
কুমিল্লার ঘটনা??? কুরআন শরীফ অবমাননা এটা বলতে লজ্জা লাগে?? কুকুরের বাচ্চা দালাল,1
সব টিভি মিডিয়ার সত্য প্রচার করুক আর নয় আল্লাহর বিচার করবে,0
কথায় কথায় যারা মানুষ হত‍্যা করে তারা ভারতীয় দালাল।,1
মিথ্যা বলে যাতিকে আর কত দুর যাবে,0
পুলিশ এসব করবে বলেই ইন্টারনেট বন্ধ ছিলো।,1
আমরা জানি নেট বন্ধ করে দেবে,0
আল্লাহ একদিন তোদের বিচার করবে,0
বাংলাদেশ থেকে আগে মুনাফিক পুলিশ সব কয়টাকে হাতুড়ি দিয়ে পিটিয়ে হত্যা করতে হবে আল্লাহ্ তুমি আমাদেরকে তৌফিক দাও আমীন সুম্মাআমিন,2
আল্লাহ্ এর সঠিক বিচার করবেন একদিন,0
"আমার দেশে কুরআনকে অবমাননা করা হয়,,তার প্রতিবাদ করলে পুলিশ বাধা দেয় এটাই মুসলিম দেশ আামদের",0
